id,name,gene_name,description,go_classification,general_function,specific_function,pathway,reaction,cellular_location,signals,transmembrane_regions,molecular_weight,theoretical_pi,locus,chromosome,uniprot_name,uniprot_id,pdb_id,genbank_protein_id,genbank_gene_id,genecard_id,genatlas_id,hgnc_id,hprd_id,organism,general_citations,comments,creator_id,updater_id,created_at,updated_at
1525,Carbonyl reductase [NADPH] 3,CBR3,,,,,,,,,,,,,,,O75828,,,,,,,,,,,,,2015-02-24 22:32:25 UTC,2015-02-24 22:32:25 UTC
1526,"2,4-dienoyl-CoA reductase, mitochondrial",DECR1,,,,,,,,,,,,,,,Q16698,,,,,,,,,,,,,2015-02-24 22:32:25 UTC,2015-02-24 22:32:25 UTC
1527,"Peroxisomal 2,4-dienoyl-CoA reductase",DECR2,,,,,,,,,,,,,,,Q9NUI1,,,,,,,,,,,,,2015-02-24 22:32:25 UTC,2015-02-24 22:32:25 UTC
1528,3-ketodihydrosphingosine reductase,KDSR,,,,,,,,,,,,,,,Q06136,,,,,,,,,,,,,2015-02-24 22:32:25 UTC,2015-02-24 22:32:25 UTC
1529,Thioredoxin domain-containing protein 2,TXNDC2,,,,,,,,,,,,,,,Q86VQ3,,,,,,,,,,,,,2015-02-24 22:32:26 UTC,2015-02-24 22:32:26 UTC
1530,Very-long-chain enoyl-CoA reductase,TECR,,,,,,,,,,,,,,,Q9NZ01,,,,,,,,,,,,,2015-02-24 22:32:26 UTC,2015-02-24 22:32:26 UTC
1531,Neutrophil cytosol factor 2,NCF2,,,,,,,,,,,,,,,P19878,,,,,,,,,,,,,2015-02-24 22:32:27 UTC,2015-02-24 22:32:27 UTC
1532,Neutrophil cytosol factor 4,NCF4,,,,,,,,,,,,,,,Q15080,,,,,,,,,,,,,2015-02-24 22:32:27 UTC,2015-02-24 22:32:27 UTC
1533,Neutrophil cytosol factor 1,NCF1,,,,,,,,,,,,,,,P14598,,,,,,,,,,,,,2015-02-24 22:32:27 UTC,2015-02-24 22:32:27 UTC
1534,Retinol dehydrogenase 12,RDH12,,,,,,,,,,,,,,,Q96NR8,,,,,,,,,,,,,2015-02-24 22:32:27 UTC,2015-02-24 22:32:27 UTC
1535,Retinol dehydrogenase 14,RDH14,,,,,,,,,,,,,,,Q9HBH5,,,,,,,,,,,,,2015-02-24 22:32:27 UTC,2015-02-24 22:32:27 UTC
1536,Oxidoreductase HTATIP2,HTATIP2,,,,,,,,,,,,,,,Q9BUP3,,,,,,,,,,,,,2015-02-24 22:32:28 UTC,2015-02-24 22:32:28 UTC
1537,Putative neutrophil cytosol factor 1B,NCF1B,,,,,,,,,,,,,,,A6NI72,,,,,,,,,,,,,2015-02-24 22:32:28 UTC,2015-02-24 22:32:28 UTC
1538,Putative neutrophil cytosol factor 1C,NCF1C,,,,,,,,,,,,,,,A8MVU1,,,,,,,,,,,,,2015-02-24 22:32:28 UTC,2015-02-24 22:32:28 UTC
1539,14-3-3 protein zeta/delta,YWHAZ,,,,,,,,,,,,,,,P63104,,,,,,,,,,,,,2015-02-24 22:32:34 UTC,2015-02-24 22:32:34 UTC
1540,14-3-3 protein beta/alpha,YWHAB,,,,,,,,,,,,,,,P31946,,,,,,,,,,,,,2015-02-24 22:32:34 UTC,2015-02-24 22:32:34 UTC
1541,14-3-3 protein gamma,YWHAG,,,,,,,,,,,,,,,P61981,,,,,,,,,,,,,2015-02-24 22:32:34 UTC,2015-02-24 22:32:34 UTC
1542,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,FNTA,,,,,,,,,,,,,,,P49354,,,,,,,,,,,,,2015-02-24 22:32:38 UTC,2015-02-24 22:32:38 UTC
1543,Protein farnesyltransferase subunit beta,FNTB,,,,,,,,,,,,,,,P49356,,,,,,,,,,,,,2015-02-24 22:32:41 UTC,2015-02-24 22:32:41 UTC
1544,Sphingosine 1-phosphate receptor 4,S1PR4,,,,,,,,,,,,,,,O95977,,,,,,,,,,,,,2015-02-24 22:32:42 UTC,2015-02-24 22:32:42 UTC
1545,Sphingosine 1-phosphate receptor 2,S1PR2,,,,,,,,,,,,,,,O95136,,,,,,,,,,,,,2015-02-24 22:32:42 UTC,2015-02-24 22:32:42 UTC
1546,Sphingosine 1-phosphate receptor 1,S1PR1,,,,,,,,,,,,,,,P21453,,,,,,,,,,,,,2015-02-24 22:32:42 UTC,2015-02-24 22:32:42 UTC
1547,Sphingosine 1-phosphate receptor 5,S1PR5,,,,,,,,,,,,,,,Q9H228,,,,,,,,,,,,,2015-02-24 22:32:42 UTC,2015-02-24 22:32:42 UTC
1548,UDP-N-acetylglucosamine transporter,SLC35A3,,,,,,,,,,,,,,,Q9Y2D2,,,,,,,,,,,,,2015-02-24 22:32:56 UTC,2015-02-24 22:32:56 UTC
1549,"Dihydrouridine synthase 4-like (S. cerevisiae), isoform CRA_c",PP35,,,,,,,,,,,,,,,A4D0R5,,,,,,,,,,,,,2015-02-24 22:33:47 UTC,2015-02-24 22:33:47 UTC
1550,Lysophospholipid acyltransferase 5,LPCAT3,,,,,,,,,,,,,,,Q6P1A2,,,,,,,,,,,,,2015-02-24 22:34:01 UTC,2015-02-24 22:34:01 UTC
1551,Lysophosphatidylcholine acyltransferase 2,LPCAT2,,,,,,,,,,,,,,,Q7L5N7,,,,,,,,,,,,,2015-02-24 22:34:01 UTC,2015-02-24 22:34:01 UTC
1552,Phosphatidylethanolamine-binding protein 1,PEBP1,,,,,,,,,,,,,,,P30086,,,,,,,,,,,,,2015-02-24 22:34:01 UTC,2015-02-24 22:34:01 UTC
1553,Phosphatidylethanolamine-binding protein 4,PEBP4,,,,,,,,,,,,,,,Q96S96,,,,,,,,,,,,,2015-02-24 22:34:01 UTC,2015-02-24 22:34:01 UTC
1554,Neurocan core protein,NCAN,,,,,,,,,,,,,,,O14594,,,,,,,,,,,,,2015-02-24 22:34:03 UTC,2015-02-24 22:34:03 UTC
1555,Scavenger receptor class B member 1,SCARB1,,,,,,,,,,,,,,,Q8WTV0,,,,,,,,,,,,,2015-02-24 22:34:13 UTC,2015-02-24 22:34:13 UTC
1556,Neutral cholesterol ester hydrolase 1,NCEH1,,,,,,,,,,,,,,,Q6PIU2,,,,,,,,,,,,,2015-02-24 22:34:13 UTC,2015-02-24 22:34:13 UTC
1557,Phospholipase A1 member A,PLA1A,,,,,,,,,,,,,,,Q53H76,,,,,,,,,,,,,2015-02-24 22:34:14 UTC,2015-02-24 22:34:14 UTC
1558,Protein kinase C delta-binding protein,PRKCDBP,,,,,,,,,,,,,,,Q969G5,,,,,,,,,,,,,2015-02-24 22:34:14 UTC,2015-02-24 22:34:14 UTC
1559,Lactadherin,MFGE8,,,,,,,,,,,,,,,Q08431,,,,,,,,,,,,,2015-02-24 22:34:14 UTC,2015-02-24 22:34:14 UTC
1560,Ribose-5-phosphate isomerase,RPIA,,,,,,,,,,,,,,,P49247,,,,,,,,,,,,,2015-02-24 22:34:15 UTC,2015-02-24 22:34:15 UTC
1561,Putative uncharacterized protein RPE,RPE,,,,,,,,,,,,,,,Q53TV9,,,,,,,,,,,,,2015-02-24 22:34:15 UTC,2015-02-24 22:34:15 UTC
1562,Xylosyltransferase 1,XYLT1,,,,,,,,,,,,,,,Q86Y38,,,,,,,,,,,,,2015-02-24 22:34:20 UTC,2015-02-24 22:34:20 UTC
1563,Xylosyltransferase 2,XYLT2,,,,,,,,,,,,,,,Q9H1B5,,,,,,,,,,,,,2015-02-24 22:34:20 UTC,2015-02-24 22:34:20 UTC
1564,Uronyl 2-sulfotransferase,UST,,,,,,,,,,,,,,,Q9Y2C2,,,,,,,,,,,,,2015-02-24 22:34:20 UTC,2015-02-24 22:34:20 UTC
1565,Kallikrein-6,KLK6,,,,,,,,,,,,,,,Q92876,,,,,,,,,,,,,2015-02-24 22:34:20 UTC,2015-02-24 22:34:20 UTC
1566,Phospholipase DDHD1,DDHD1,,,,,,,,,,,,,,,Q8NEL9,,,,,,,,,,,,,2015-02-24 22:34:32 UTC,2015-02-24 22:34:32 UTC
1567,1-acyl-sn-glycerol-3-phosphate acyltransferase gamma,AGPAT3,,,,,,,,,,,,,,,Q9NRZ7,,,,,,,,,,,,,2015-02-24 22:34:32 UTC,2015-02-24 22:34:32 UTC
1568,1-acyl-sn-glycerol-3-phosphate acyltransferase beta,AGPAT2,,,,,,,,,,,,,,,O15120,,,,,,,,,,,,,2015-02-24 22:34:32 UTC,2015-02-24 22:34:32 UTC
1569,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha,AGPAT1,,,,,,,,,,,,,,,Q99943,,,,,,,,,,,,,2015-02-24 22:34:32 UTC,2015-02-24 22:34:32 UTC
1570,1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon,AGPAT5,,,,,,,,,,,,,,,Q9NUQ2,,,,,,,,,,,,,2015-02-24 22:34:32 UTC,2015-02-24 22:34:32 UTC
1571,1-acyl-sn-glycerol-3-phosphate acyltransferase delta,AGPAT4,,,,,,,,,,,,,,,Q9NRZ5,,,,,,,,,,,,,2015-02-24 22:34:33 UTC,2015-02-24 22:34:33 UTC
1572,Lysocardiolipin acyltransferase 1,LCLAT1,,,,,,,,,,,,,,,Q6UWP7,,,,,,,,,,,,,2015-02-24 22:34:33 UTC,2015-02-24 22:34:33 UTC
1573,Lipid phosphate phosphatase-related protein type 5,LPPR5,,,,,,,,,,,,,,,Q32ZL2,,,,,,,,,,,,,2015-02-24 22:34:33 UTC,2015-02-24 22:34:33 UTC
1574,Presqualene diphosphate phosphatase,PPAPDC2,,,,,,,,,,,,,,,Q8IY26,,,,,,,,,,,,,2015-02-24 22:34:33 UTC,2015-02-24 22:34:33 UTC
1575,Probable lipid phosphate phosphatase PPAPDC3,PPAPDC3,,,,,,,,,,,,,,,Q8NBV4,,,,,,,,,,,,,2015-02-24 22:34:33 UTC,2015-02-24 22:34:33 UTC
1576,Phospholipase DDHD2,DDHD2,,,,,,,,,,,,,,,O94830,,,,,,,,,,,,,2015-02-24 22:34:33 UTC,2015-02-24 22:34:33 UTC
1577,Syndecan-1,SDC1,,,,,,,,,,,,,,,P18827,,,,,,,,,,,,,2015-02-24 22:34:39 UTC,2015-02-24 22:34:39 UTC
1578,Syndecan-4,SDC4,,,,,,,,,,,,,,,P31431,,,,,,,,,,,,,2015-02-24 22:34:39 UTC,2015-02-24 22:34:39 UTC
1579,Protein phosphatase 1 regulatory subunit 3C,PPP1R3C,,,,,,,,,,,,,,,Q9UQK1,,,,,,,,,,,,,2015-02-24 22:35:02 UTC,2015-02-24 22:35:02 UTC
1580,Protein phosphatase 1 regulatory subunit 3B,PPP1R3B,,,,,,,,,,,,,,,Q86XI6,,,,,,,,,,,,,2015-02-24 22:35:02 UTC,2015-02-24 22:35:02 UTC
1581,Sialidase-3,NEU3,,,,,,,,,,,,,,,Q9UQ49,,,,,,,,,,,,,2015-02-24 22:35:06 UTC,2015-02-24 22:35:06 UTC
1582,tRNA (uracil(54)-C(5))-methyltransferase homolog,TRMT2B,,,,,,,,,,,,,,,Q96GJ1,,,,,,,,,,,,,2015-02-24 22:35:44 UTC,2015-02-24 22:35:44 UTC
1583,DNA-3-methyladenine glycosylase,MPG,,,,,,,,,,,,,,,P29372,,,,,,,,,,,,,2015-02-24 22:35:48 UTC,2015-02-24 22:35:48 UTC
1584,Mitochondrial tRNA-specific 2-thiouridylase 1,TRMU,,,,,,,,,,,,,,,O75648,,,,,,,,,,,,,2015-02-24 22:36:08 UTC,2015-02-24 22:36:08 UTC
1585,DNA (cytosine-5)-methyltransferase 3-like,DNMT3L,,,,,,,,,,,,,,,Q9UJW3,,,,,,,,,,,,,2015-02-24 22:36:08 UTC,2015-02-24 22:36:08 UTC
1586,Histone-lysine N-methyltransferase EZH1,EZH1,,,,,,,,,,,,,,,Q92800,,,,,,,,,,,,,2015-02-24 22:36:08 UTC,2015-02-24 22:36:08 UTC
1587,Dehydrodolichyl diphosphate synthase,DHDDS,,,,,,,,,,,,,,,Q86SQ9,,,,,,,,,,,,,2015-02-24 22:36:17 UTC,2015-02-24 22:36:17 UTC
1588,"Methionyl-tRNA formyltransferase, mitochondrial",MTFMT,,,,,,,,,,,,,,,Q96DP5,,,,,,,,,,,,,2015-02-24 22:36:22 UTC,2015-02-24 22:36:22 UTC
1589,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",DLST,,,,,,,,,,,,,,,P36957,,,,,,,,,,,,,2015-02-24 22:36:27 UTC,2015-02-24 22:36:27 UTC
1590,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial",DBT,,,,,,,,,,,,,,,P11182,,,,,,,,,,,,,2015-02-24 22:36:27 UTC,2015-02-24 22:36:27 UTC
1591,DNA polymerase delta subunit 3,POLD3,,,,,,,,,,,,,,,Q15054,,,,,,,,,,,,,2015-02-24 22:36:32 UTC,2015-02-24 22:36:32 UTC
1592,"3-ketoacyl-CoA thiolase, peroxisomal",ACAA1,,,,,,,,,,,,,,,P09110,,,,,,,,,,,,,2015-02-24 22:36:39 UTC,2015-02-24 22:36:39 UTC
1593,"Trifunctional enzyme subunit beta, mitochondrial",HADHB,,,,,,,,,,,,,,,P55084,,,,,,,,,,,,,2015-02-24 22:36:39 UTC,2015-02-24 22:36:39 UTC
1594,Aminopeptidase O,AOPEP,,,,,,,,,,,,,,,Q8N6M6,,,,,,,,,,,,,2015-02-24 22:36:46 UTC,2015-02-24 22:36:46 UTC
1595,Dihydroxyacetone phosphate acyltransferase,GNPAT,,,,,,,,,,,,,,,O15228,,,,,,,,,,,,,2015-02-24 22:36:48 UTC,2015-02-24 22:36:48 UTC
1596,Peroxisome proliferator-activated receptor alpha,PPARA,,,,,,,,,,,,,,,Q07869,,,,,,,,,,,,,2015-02-24 22:36:48 UTC,2015-02-24 22:36:48 UTC
1597,"Fatty acid-binding protein, heart",FABP3,,,,,,,,,,,,,,,P05413,,,,,,,,,,,,,2015-02-24 22:36:48 UTC,2015-02-24 22:36:48 UTC
1598,Acyl-CoA dehydrogenase family member 10,ACAD10,,,,,,,,,,,,,,,Q6JQN1,,,,,,,,,,,,,2015-02-24 22:36:48 UTC,2015-02-24 22:36:48 UTC
1599,Acyl-CoA dehydrogenase family member 11,ACAD11,,,,,,,,,,,,,,,Q709F0,,,,,,,,,,,,,2015-02-24 22:36:48 UTC,2015-02-24 22:36:48 UTC
1600,Lysophospholipid acyltransferase LPCAT4,LPCAT4,,,,,,,,,,,,,,,Q643R3,,,,,,,,,,,,,2015-02-24 22:36:49 UTC,2015-02-24 22:36:49 UTC
1601,"Enoyl-CoA delta isomerase 2, mitochondrial",ECI2,,,,,,,,,,,,,,,O75521,,,,,,,,,,,,,2015-02-24 22:36:49 UTC,2015-02-24 22:36:49 UTC
1602,Nef-associated protein 1,C9orf156,,,,,,,,,,,,,,,Q9BU70,,,,,,,,,,,,,2015-02-24 22:36:49 UTC,2015-02-24 22:36:49 UTC
1603,"Acyl-coenzyme A thioesterase 9, mitochondrial",ACOT9,,,,,,,,,,,,,,,Q9Y305,,,,,,,,,,,,,2015-02-24 22:36:49 UTC,2015-02-24 22:36:49 UTC
1604,"Acyl-CoA synthetase family member 3, mitochondrial",ACSF3,,,,,,,,,,,,,,,Q4G176,,,,,,,,,,,,,2015-02-24 22:36:49 UTC,2015-02-24 22:36:49 UTC
1605,"Acyl-CoA synthetase family member 2, mitochondrial",ACSF2,,,,,,,,,,,,,,,Q96CM8,,,,,,,,,,,,,2015-02-24 22:36:49 UTC,2015-02-24 22:36:49 UTC
1606,Acyl-coenzyme A thioesterase 11,ACOT11,,,,,,,,,,,,,,,Q8WXI4,,,,,,,,,,,,,2015-02-24 22:36:49 UTC,2015-02-24 22:36:49 UTC
1607,"Probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase",ALG8,,,,,,,,,,,,,,,Q9BVK2,,,,,,,,,,,,,2015-02-24 22:50:16 UTC,2015-02-24 22:50:16 UTC
1608,"Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase",ALG10,,,,,,,,,,,,,,,Q5BKT4,,,,,,,,,,,,,2015-02-24 22:50:16 UTC,2015-02-24 22:50:16 UTC
1609,"Putative Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase",ALG10B,,,,,,,,,,,,,,,Q5I7T1,,,,,,,,,,,,,2015-02-24 22:50:16 UTC,2015-02-24 22:50:16 UTC
1610,"Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase",ALG6,,,,,,,,,,,,,,,Q9Y672,,,,,,,,,,,,,2015-02-24 22:50:16 UTC,2015-02-24 22:50:16 UTC
1611,Thymidylate synthase,TYMS,,,,,,,,,,,,,,,P04818,,,,,,,,,,,,,2015-02-24 22:50:17 UTC,2015-02-24 22:50:17 UTC
1612,Glucosamine 6-phosphate N-acetyltransferase,GNPNAT1,,,,,,,,,,,,,,,Q96EK6,,,,,,,,,,,,,2015-02-24 22:50:20 UTC,2015-02-24 22:50:20 UTC
1613,Phosphomannomutase 2,PMM2,,,,,,,,,,,,,,,O15305,,,,,,,,,,,,,2015-02-24 22:50:27 UTC,2015-02-24 22:50:27 UTC
1614,Phosphomannomutase 1,PMM1,,,,,,,,,,,,,,,Q92871,,,,,,,,,,,,,2015-02-24 22:50:27 UTC,2015-02-24 22:50:27 UTC
1615,Perilipin-3,PLIN3,,,,,,,,,,,,,,,O60664,,,,,,,,,,,,,2015-02-24 22:50:27 UTC,2015-02-24 22:50:27 UTC
1616,Cation-dependent mannose-6-phosphate receptor,M6PR,,,,,,,,,,,,,,,P20645,,,,,,,,,,,,,2015-02-24 22:50:27 UTC,2015-02-24 22:50:27 UTC
1617,"Acetyl-CoA acetyltransferase, cytosolic",ACAT2,,,,,,,,,,,,,,,Q9BWD1,,,,,,,,,,,,,2015-02-24 22:50:33 UTC,2015-02-24 22:50:33 UTC
1618,"Acetyl-CoA acetyltransferase, mitochondrial",ACAT1,,,,,,,,,,,,,,,P24752,,,,,,,,,,,,,2015-02-24 22:50:33 UTC,2015-02-24 22:50:33 UTC
1619,Keratocan,KERA,,,,,,,,,,,,,,,O60938,,,,,,,,,,,,,2015-02-24 22:50:58 UTC,2015-02-24 22:50:58 UTC
1620,Fibromodulin,FMOD,,,,,,,,,,,,,,,Q06828,,,,,,,,,,,,,2015-02-24 22:50:58 UTC,2015-02-24 22:50:58 UTC
1621,Carbohydrate sulfotransferase 6,CHST6,,,,,,,,,,,,,,,Q9GZX3,,,,,,,,,,,,,2015-02-24 22:50:58 UTC,2015-02-24 22:50:58 UTC
1622,S-adenosylmethionine mitochondrial carrier protein,SLC25A26,,,,,,,,,,,,,,,Q70HW3,,,,,,,,,,,,,2015-02-24 22:51:07 UTC,2015-02-24 22:51:07 UTC
1623,GDP-fucose protein O-fucosyltransferase 2,POFUT2,,,,,,,,,,,,,,,Q9Y2G5,,,,,,,,,,,,,2015-02-24 22:51:18 UTC,2015-02-24 22:51:18 UTC
1624,General transcription factor 3C polypeptide 4,GTF3C4,,,,,,,,,,,,,,,Q9UKN8,,,,,,,,,,,,,2015-02-24 22:51:23 UTC,2015-02-24 22:51:23 UTC
1625,Histone acetyltransferase KAT2B,KAT2B,,,,,,,,,,,,,,,Q92831,,,,,,,,,,,,,2015-02-24 22:51:23 UTC,2015-02-24 22:51:23 UTC
1626,Testis-specific chromodomain protein Y 1,CDY1,,,,,,,,,,,,,,,Q9Y6F8,,,,,,,,,,,,,2015-02-24 22:51:23 UTC,2015-02-24 22:51:23 UTC
1627,Histone acetyltransferase KAT5,KAT5,,,,,,,,,,,,,,,Q92993,,,,,,,,,,,,,2015-02-24 22:51:23 UTC,2015-02-24 22:51:23 UTC
1628,Testis-specific chromodomain protein Y 2,CDY2A,,,,,,,,,,,,,,,Q9Y6F7,,,,,,,,,,,,,2015-02-24 22:51:24 UTC,2015-02-24 22:51:24 UTC
1629,Histone acetyltransferase KAT2A,KAT2A,,,,,,,,,,,,,,,Q92830,,,,,,,,,,,,,2015-02-24 22:51:24 UTC,2015-02-24 22:51:24 UTC
1630,Acetyl-coenzyme A transporter 1,SLC33A1,,,,,,,,,,,,,,,O00400,,,,,,,,,,,,,2015-02-24 22:51:24 UTC,2015-02-24 22:51:24 UTC
1631,Histone acetyltransferase KAT6B,KAT6B,,,,,,,,,,,,,,,Q8WYB5,,,,,,,,,,,,,2015-02-24 22:51:25 UTC,2015-02-24 22:51:25 UTC
1632,MYST3 protein,MYST3,,,,,,,,,,,,,,,A5PKX7,,,,,,,,,,,,,2015-02-24 22:51:26 UTC,2015-02-24 22:51:26 UTC
1633,Histone acetyltransferase KAT8,KAT8,,,,,,,,,,,,,,,Q9H7Z6,,,,,,,,,,,,,2015-02-24 22:51:26 UTC,2015-02-24 22:51:26 UTC
1634,Histone acetyltransferase type B catalytic subunit,HAT1,,,,,,,,,,,,,,,O14929,,,,,,,,,,,,,2015-02-24 22:51:26 UTC,2015-02-24 22:51:26 UTC
1635,Chromodomain Y-like protein,CDYL,,,,,,,,,,,,,,,Q9Y232,,,,,,,,,,,,,2015-02-24 22:51:26 UTC,2015-02-24 22:51:26 UTC
1636,Circadian locomoter output cycles protein kaput,CLOCK,,,,,,,,,,,,,,,O15516,,,,,,,,,,,,,2015-02-24 22:51:26 UTC,2015-02-24 22:51:26 UTC
1637,Histone acetyltransferase KAT7,KAT7,,,,,,,,,,,,,,,O95251,,,,,,,,,,,,,2015-02-24 22:51:26 UTC,2015-02-24 22:51:26 UTC
1638,Prostaglandin E synthase 2,PTGES2,,,,,,,,,,,,,,,Q9H7Z7,,,,,,,,,,,,,2015-02-24 22:51:32 UTC,2015-02-24 22:51:32 UTC
1639,Prostaglandin E synthase 3,PTGES3,,,,,,,,,,,,,,,Q15185,,,,,,,,,,,,,2015-02-24 22:51:32 UTC,2015-02-24 22:51:32 UTC
1640,N-acetyltransferase 14,NAT14,,,,,,,,,,,,,,,Q8WUY8,,,,,,,,,,,,,2015-02-24 22:51:52 UTC,2015-02-24 22:51:52 UTC
1641,"Methylmalonyl-CoA epimerase, mitochondrial",MCEE,,,,,,,,,,,,,,,Q96PE7,,,,,,,,,,,,,2015-02-24 22:51:55 UTC,2015-02-24 22:51:55 UTC
1642,Mitochondrial Rho GTPase 1,RHOT1,,,,,,,,,,,,,,,Q8IXI2,,,,,,,,,,,,,2015-02-24 22:52:01 UTC,2015-02-24 22:52:01 UTC
1643,Ninein,NIN,,,,,,,,,,,,,,,Q8N4C6,,,,,,,,,,,,,2015-02-24 22:52:01 UTC,2015-02-24 22:52:01 UTC
1644,Cytochrome b-c1 complex subunit 7,UQCRB,,,,,,,,,,,,,,,P14927,,,,,,,,,,,,,2015-02-24 22:52:15 UTC,2015-02-24 22:52:15 UTC
1645,Cytochrome b-c1 complex subunit 8,UQCRQ,,,,,,,,,,,,,,,O14949,,,,,,,,,,,,,2015-02-24 22:52:15 UTC,2015-02-24 22:52:15 UTC
1646,cGMP-gated cation channel alpha-1,CNGA1,,,,,,,,,,,,,,,P29973,,,,,,,,,,,,,2015-02-24 22:52:19 UTC,2015-02-24 22:52:19 UTC
1647,Acyl-CoA:lysophosphatidylglycerol acyltransferase 1,LPGAT1,,,,,,,,,,,,,,,Q92604,,,,,,,,,,,,,2015-02-24 22:52:22 UTC,2015-02-24 22:52:22 UTC
1648,Signal peptidase complex subunit 1,SPCS1,,,,,,,,,,,,,,,Q9Y6A9,,,,,,,,,,,,,2015-02-24 22:52:22 UTC,2015-02-24 22:52:22 UTC
1649,Prostacyclin receptor,PTGIR,,,,,,,,,,,,,,,P43119,,,,,,,,,,,,,2015-02-24 22:52:24 UTC,2015-02-24 22:52:24 UTC
1650,Prostaglandin-H2 D-isomerase,PTGDS,,,,,,,,,,,,,,,P41222,,,,,,,,,,,,,2015-02-24 22:52:50 UTC,2015-02-24 22:52:50 UTC
1651,Pleiotrophin,PTN,,,,,,,,,,,,,,,P21246,,,,,,,,,,,,,2015-02-24 22:52:56 UTC,2015-02-24 22:52:56 UTC
1652,Midkine,MDK,,,,,,,,,,,,,,,P21741,,,,,,,,,,,,,2015-02-24 22:52:56 UTC,2015-02-24 22:52:56 UTC
1653,Proheparin-binding EGF-like growth factor,HBEGF,,,,,,,,,,,,,,,Q99075,,,,,,,,,,,,,2015-02-24 22:52:56 UTC,2015-02-24 22:52:56 UTC
1654,Keratinocyte growth factor,FGF7,,,,,,,,,,,,,,,P21781,,,,,,,,,,,,,2015-02-24 22:52:56 UTC,2015-02-24 22:52:56 UTC
1655,"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial",MCAT,,,,,,,,,,,,,,,Q8IVS2,,,,,,,,,,,,,2015-02-24 22:53:08 UTC,2015-02-24 22:53:08 UTC
1656,Glycylpeptide N-tetradecanoyltransferase 1,NMT1,,,,,,,,,,,,,,,P30419,,,,,,,,,,,,,2015-02-24 22:53:08 UTC,2015-02-24 22:53:08 UTC
1657,Glycylpeptide N-tetradecanoyltransferase 2,NMT2,,,,,,,,,,,,,,,O60551,,,,,,,,,,,,,2015-02-24 22:53:08 UTC,2015-02-24 22:53:08 UTC
1658,"Phosphate carrier protein, mitochondrial",SLC25A3,,,,,,,,,,,,,,,Q00325,,,,,,,,,,,,,2015-02-24 22:53:13 UTC,2015-02-24 22:53:13 UTC
1659,Myotubularin-related protein 14,MTMR14,,,,,,,,,,,,,,,Q8NCE2,,,,,,,,,,,,,2015-02-24 22:53:15 UTC,2015-02-24 22:53:15 UTC
1660,Sulfate transporter,SLC26A2,,,,,,,,,,,,,,,P50443,,,,,,,,,,,,,2015-02-24 22:53:24 UTC,2015-02-24 22:53:24 UTC
1661,Nogo-B receptor,NUS1,,,,,,,,,,,,,,,Q96E22,,,,,,,,,,,,,2015-02-24 22:53:31 UTC,2015-02-24 22:53:31 UTC
1662,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,NDUFB10,,,,,,,,,,,,,,,O96000,,,,,,,,,,,,,2015-02-24 22:53:35 UTC,2015-02-24 22:53:35 UTC
1663,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial",NDUFV3,,,,,,,,,,,,,,,P56181,,,,,,,,,,,,,2015-02-24 22:53:35 UTC,2015-02-24 22:53:35 UTC
1664,"NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial",NDUFC1,,,,,,,,,,,,,,,O43677,,,,,,,,,,,,,2015-02-24 22:53:35 UTC,2015-02-24 22:53:35 UTC
1665,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6,NDUFB6,,,,,,,,,,,,,,,O95139,,,,,,,,,,,,,2015-02-24 22:53:36 UTC,2015-02-24 22:53:36 UTC
1666,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial",NDUFB8,,,,,,,,,,,,,,,O95169,,,,,,,,,,,,,2015-02-24 22:53:36 UTC,2015-02-24 22:53:36 UTC
1667,"Complex I intermediate-associated protein 30, mitochondrial",NDUFAF1,,,,,,,,,,,,,,,Q9Y375,,,,,,,,,,,,,2015-02-24 22:53:36 UTC,2015-02-24 22:53:36 UTC
1668,"Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial",ECSIT,,,,,,,,,,,,,,,Q9BQ95,,,,,,,,,,,,,2015-02-24 22:53:36 UTC,2015-02-24 22:53:36 UTC
1669,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4,NDUFAF4,,,,,,,,,,,,,,,Q9P032,,,,,,,,,,,,,2015-02-24 22:53:36 UTC,2015-02-24 22:53:36 UTC
